z1,z2,z3,id
0.9311604,-1.394522,1.8871866,UKAD-2025-2610
0.7076696,-0.79728067,2.125831,UKAD-2025-2013
0.6123911,-2.2567253,1.6255438,UKAD-2025-2439
-1.4185683,-0.16608477,-1.2062329,UKAD-2025-2327
-1.9026141,-0.18848555,-1.4475031,UKAD-2025-1996
-2.2376251,0.03354259,-1.716002,UKAD-2025-675
-1.7133229,0.022033682,-0.5391415,UKAD-2025-1276
1.1058155,-1.8260164,1.3491468,UKAD-2025-2584
1.6881034,-0.9308846,0.5054988,UKAD-2025-436
-2.8001547,-0.27505475,-1.4178826,UKAD-2025-454
-2.6171257,0.26165724,-0.89246154,UKAD-2025-1802
0.60820735,-1.1434335,1.496806,UKAD-2025-2246
0.83794665,-0.96003747,1.1625545,UKAD-2025-740
0.5166817,-1.2168317,1.5681849,UKAD-2025-2431
0.08608087,-1.8822172,2.5303018,UKAD-2025-2280
-1.4071441,-0.5497967,-1.695798,UKAD-2025-1537
0.8758688,-1.3907712,1.4614427,UKAD-2025-11
-2.1572552,-0.3187067,-2.5711482,UKAD-2025-1762
0.4051412,-0.4397261,1.440783,UKAD-2025-1627
-0.07210914,-1.0060544,2.1734169,UKAD-2025-7
0.5813663,-0.63220525,0.5825101,UKAD-2025-1565
1.0390254,0.5069934,0.86013,UKAD-2025-1182
0.28334257,-1.2245861,2.757084,UKAD-2025-2624
0.68528813,-0.66535914,1.325816,UKAD-2025-1822
0.5855164,-0.73926663,1.0246379,UKAD-2025-2434
0.58688265,-0.5163289,1.4035136,UKAD-2025-1128
0.25642663,-1.6744258,2.2877853,UKAD-2025-1419
1.1046132,-0.20526029,0.360054,UKAD-2025-2345
0.85134155,-0.2451302,0.52120477,UKAD-2025-984
1.0326618,-0.9884193,1.0972527,UKAD-2025-2615
0.7444796,-0.24870016,0.5315905,UKAD-2025-1871
0.6349735,-0.44378266,1.2744098,UKAD-2025-376
0.55509365,-0.21944083,0.9319834,UKAD-2025-1361
1.4732137,-0.651318,0.9077378,UKAD-2025-2566
1.749752,-1.4063076,1.5154319,UKAD-2025-1966
0.68844515,-0.41614097,1.4969707,UKAD-2025-140
0.7959142,-0.57042867,1.4382634,UKAD-2025-2479
0.2807582,-0.2660317,1.4916277,UKAD-2025-893
0.7632369,-0.15391342,0.70553595,UKAD-2025-1253
0.6834262,-0.35845244,0.7962036,UKAD-2025-2516
0.74375343,-1.0187267,0.36860275,UKAD-2025-2201
0.022060476,-1.2445493,2.0345922,UKAD-2025-2590
0.9783603,-0.36221537,0.31976393,UKAD-2025-330
0.17656234,-0.3361248,1.0620594,UKAD-2025-667
1.2271799,-0.8774958,0.7946738,UKAD-2025-2206
-0.6066587,-0.18342035,-0.7054483,UKAD-2025-2317
0.08120241,-0.0007309634,1.6273757,UKAD-2025-2524
1.2745256,-0.46172783,-0.023155961,UKAD-2025-722
1.0073965,-1.5661554,1.3002101,UKAD-2025-2388
0.7250816,-1.2946053,1.1938678,UKAD-2025-2640
1.3743824,-0.37003788,0.21550353,UKAD-2025-628
0.6459071,-0.5681379,1.1095948,UKAD-2025-1632
0.52445525,-0.47149682,0.9308359,UKAD-2025-3
0.64761007,-1.5301247,1.1127901,UKAD-2025-1859
0.23071343,-1.4863068,2.2640967,UKAD-2025-1793
2.6202822,-3.9808896,0.7754351,UKAD-2025-402
1.1603246,-0.9460554,0.68292147,UKAD-2025-444
-1.7989268,-0.061331294,-1.0912553,UKAD-2025-2500
-1.2064273,-0.32403183,-1.3544072,UKAD-2025-798
-0.017756738,-1.3505642,2.2929146,UKAD-2025-1969
0.2891722,0.03450711,0.95670503,UKAD-2025-510
0.6820765,-0.6470667,1.343508,UKAD-2025-1059
1.0789071,-0.19797885,0.39847845,UKAD-2025-1626
0.81243753,-0.92236996,0.8324119,UKAD-2025-1175
0.91832554,-0.4402038,0.70888966,UKAD-2025-191
0.7693761,-1.0028982,1.3613749,UKAD-2025-94
0.66488785,-0.6031418,1.7243888,UKAD-2025-202
1.0775567,-0.32220986,0.18805705,UKAD-2025-335
0.36333215,-0.80002177,2.0006478,UKAD-2025-1549
1.2755823,-1.3663242,0.8479504,UKAD-2025-575
0.47976986,-0.4827564,1.738297,UKAD-2025-311
1.2525175,0.08051861,0.9872702,UKAD-2025-1864
0.223432,-0.573362,1.1828564,UKAD-2025-2647
-1.449585,0.19149421,-0.45172316,UKAD-2025-1436
0.55601484,0.08375262,0.75193566,UKAD-2025-2132
0.9783299,-0.71300733,1.1931636,UKAD-2025-2129
0.4142133,-0.58225566,2.172422,UKAD-2025-155
0.76413345,-0.88821906,2.2965834,UKAD-2025-2593
-0.39169255,-1.9648664,3.8659708,UKAD-2025-2053
1.2445611,0.055837505,0.9684784,UKAD-2025-528
0.9760146,-0.7684312,1.0026828,UKAD-2025-684
0.005661033,-1.7189784,3.041276,UKAD-2025-1234
0.59533536,-0.56175935,1.4174142,UKAD-2025-2679
1.2730974,-1.2027671,0.5778056,UKAD-2025-1060
0.5496775,-0.80415726,1.9423964,UKAD-2025-699
0.4048436,-0.757349,3.0637634,UKAD-2025-1729
0.51259774,-0.3130517,0.6481338,UKAD-2025-527
0.033892237,-0.8690653,1.7386546,UKAD-2025-509
0.9330415,-1.0158135,1.8246839,UKAD-2025-1067
1.5674468,-1.6948501,1.3188195,UKAD-2025-2021
0.3042606,-0.93421125,1.8006257,UKAD-2025-729
0.4269087,-0.38723877,2.2573571,UKAD-2025-2148
0.6613544,-0.9670367,1.3541313,UKAD-2025-578
0.71580356,-0.97041345,1.7640691,UKAD-2025-921
0.36655357,-0.5231946,1.7392089,UKAD-2025-1711
-3.5440617,0.17264037,-1.5645628,UKAD-2025-2651
0.42856744,-1.8130581,3.069873,UKAD-2025-2150
0.87567765,-0.74021626,0.8220955,UKAD-2025-2106
0.84882486,-0.8397974,1.9729373,UKAD-2025-1452
-2.1574473,-0.23837851,-1.5496745,UKAD-2025-1594
-1.8675396,0.041410886,-0.2798866,UKAD-2025-803
1.5538955,1.1234213,0.82335407,UKAD-2025-361
-1.9872231,0.09084081,-0.53296536,UKAD-2025-1739
-1.9596717,0.09085745,-1.3972112,UKAD-2025-460
0.25763467,-1.0250705,1.6151335,UKAD-2025-1005
-0.8464862,-0.11693766,-0.7587912,UKAD-2025-1873
-1.824974,0.28095615,-0.31181663,UKAD-2025-2099
0.38669932,-0.24662742,2.1600628,UKAD-2025-476
0.5891603,-0.44521433,1.8090044,UKAD-2025-2588
0.75652236,-0.40005472,1.369738,UKAD-2025-1504
-1.0623474,0.25887072,-0.50051445,UKAD-2025-2609
0.8064809,-0.7036507,1.348728,UKAD-2025-1771
2.058816,-0.7495429,-0.40546048,UKAD-2025-755
0.41331425,-0.27055126,0.72095996,UKAD-2025-1855
1.0944927,-0.2006046,0.61003965,UKAD-2025-811
0.801726,-0.6815345,1.352042,UKAD-2025-2654
-2.2091238,0.07505647,-1.104008,UKAD-2025-1116
0.38579485,-1.950331,2.8818657,UKAD-2025-400
0.48626563,-0.17752185,1.8584332,UKAD-2025-2173
-1.1248486,-0.03419125,-1.4987671,UKAD-2025-1614
1.1765151,-0.99742675,0.6840688,UKAD-2025-1156
0.34702405,-1.0377614,2.8845272,UKAD-2025-885
-0.6718372,-0.41437447,-0.42024863,UKAD-2025-2031
-1.1878555,-0.062077522,-0.64161026,UKAD-2025-1589
1.0972509,-0.77316123,0.71693444,UKAD-2025-1080
0.6533116,-0.7852931,1.9518315,UKAD-2025-1110
0.7474307,-0.07956576,1.3036387,UKAD-2025-1631
-1.802472,0.21457113,-1.3672484,UKAD-2025-51
1.470814,0.85221183,0.9474698,UKAD-2025-1068
1.1208591,-0.22900675,0.9679623,UKAD-2025-2538
-0.9251816,-0.02882458,-0.6835331,UKAD-2025-107
1.2329371,1.1601329,0.4743114,UKAD-2025-200
-1.0085075,0.27265394,-0.7447096,UKAD-2025-1910
-0.7543229,0.18676595,-1.4566058,UKAD-2025-234
0.5583545,-0.009917961,2.4385111,UKAD-2025-2605
-1.7977372,-0.18966933,-1.0294199,UKAD-2025-17
0.6265367,-1.7474031,2.2638998,UKAD-2025-680
0.69556457,-1.3924094,1.7797498,UKAD-2025-1382
0.66040087,-0.8521613,2.310309,UKAD-2025-446
0.07333883,-0.2722966,1.9417593,UKAD-2025-1109
0.5930781,-0.5770906,2.1344557,UKAD-2025-893
1.7592297,-2.0096488,0.4117195,UKAD-2025-1656
0.20837572,-1.7428701,3.2112496,UKAD-2025-1234
0.23837927,-1.2400208,2.3099449,UKAD-2025-360
0.96820176,-0.710836,1.0797896,UKAD-2025-2550
0.77223575,-0.92008775,1.6309364,UKAD-2025-1205
0.8937699,-1.0272944,2.3228085,UKAD-2025-1720
0.5100506,-0.75498194,2.161108,UKAD-2025-1038
0.85541195,-0.3938974,1.744869,UKAD-2025-2313
1.3273209,-1.5380274,0.96696216,UKAD-2025-2602
0.9690502,-0.7777922,1.6911638,UKAD-2025-1437
0.13530913,-1.2335414,1.244526,UKAD-2025-957
-1.3616452,0.048176646,-0.40167153,UKAD-2025-309
2.2467058,0.19417982,-0.36811927,UKAD-2025-437
-1.8869176,-0.14004366,-1.1153996,UKAD-2025-1265
0.50653505,-0.41634235,0.84300923,UKAD-2025-2184
-0.023258366,-0.3180575,1.2466478,UKAD-2025-461
0.8259624,-0.6352391,1.9394252,UKAD-2025-713
0.5378375,-0.9253603,2.5662215,UKAD-2025-2629
-0.07067142,-0.64480245,1.8324572,UKAD-2025-894
0.7661192,-1.7723789,1.4763513,UKAD-2025-1539
0.66602874,-0.94120437,1.4723307,UKAD-2025-1268
0.23162583,-1.070865,2.2864156,UKAD-2025-213
0.37483206,-0.024585241,1.5581044,UKAD-2025-1069
0.650195,-0.58539486,1.6630099,UKAD-2025-1758
0.33426318,-0.39649782,1.1791568,UKAD-2025-1019
1.434697,-0.14894466,-0.014561098,UKAD-2025-2152
0.79542446,-1.1984195,0.41826606,UKAD-2025-1089
-0.95403624,-0.10865091,-1.1204989,UKAD-2025-2170
-0.26997796,-2.7449229,3.91339,UKAD-2025-2101
0.4386121,-0.6649607,2.238361,UKAD-2025-1294
0.21798828,-0.5575776,2.228508,UKAD-2025-1322
-1.3051978,-0.068591624,-1.0622206,UKAD-2025-2361
-1.5208178,-0.082148515,-0.96463233,UKAD-2025-2368
-1.4436691,-0.055363737,-1.276391,UKAD-2025-1331
0.8194724,-0.34185463,1.208298,UKAD-2025-2469
-1.3098308,0.094972126,-0.66443264,UKAD-2025-2368
0.7975367,-0.7678224,1.185492,UKAD-2025-1447
1.3682386,-1.3761784,0.93966967,UKAD-2025-2392
-1.7833691,-0.32220834,-1.0768017,UKAD-2025-2264
-1.4850329,-0.40677804,-2.1140926,UKAD-2025-993
0.6861294,-0.7716099,1.0632092,UKAD-2025-526
1.1076583,-1.0348139,0.5760508,UKAD-2025-2614
0.5861871,-1.3469484,1.8992368,UKAD-2025-2428
0.6359706,-0.97721064,0.97517926,UKAD-2025-1103
0.2863045,-1.9143043,2.2998443,UKAD-2025-812
1.0803976,-0.74709255,1.1235139,UKAD-2025-389
1.3445606,-1.0161573,1.0282263,UKAD-2025-394
0.3282717,-0.97611654,1.8664061,UKAD-2025-326
1.1209211,-1.8412058,1.4762888,UKAD-2025-2584
0.2574632,-0.8877995,2.3300498,UKAD-2025-1114
0.8073589,-0.64002305,2.198307,UKAD-2025-2369
0.95723855,-1.2737881,1.5318613,UKAD-2025-685
0.60880286,-0.79982674,2.141995,UKAD-2025-251
0.27705923,-2.094864,2.1453202,UKAD-2025-2197
0.1646587,-1.6956869,3.1039846,UKAD-2025-1870
0.59560436,-0.26894745,1.1372645,UKAD-2025-282
-0.64362115,0.03994394,-1.9024179,UKAD-2025-877
0.53573,-1.1941583,2.5092177,UKAD-2025-1427
0.65840054,-1.0575588,1.085249,UKAD-2025-1531
1.3953607,-1.7164431,0.8562925,UKAD-2025-110
0.76030636,-0.9221124,0.2677645,UKAD-2025-362
0.57099545,-1.1975522,2.6213572,UKAD-2025-26
0.6162938,-1.2495935,1.349695,UKAD-2025-950
0.8667828,-0.6976025,0.34397948,UKAD-2025-1157
0.70688915,-0.37385926,1.0702286,UKAD-2025-1707
0.87167567,-2.1355264,1.4944743,UKAD-2025-1655
0.84802246,-0.5932321,0.70010763,UKAD-2025-973
0.8299678,0.61631244,1.9723382,UKAD-2025-900
-2.5574136,0.30145764,-0.8567771,UKAD-2025-773
-0.5255375,-0.04815636,-0.73138577,UKAD-2025-355
1.4415336,0.6204725,0.3618484,UKAD-2025-2191
0.22541761,-0.97181845,1.9305228,UKAD-2025-1643
1.1911728,-1.1352683,0.89576036,UKAD-2025-1685
0.058609955,-0.5356241,1.4836504,UKAD-2025-2398
1.5081179,-1.7158237,0.8347371,UKAD-2025-1493
0.7638451,-1.4503069,1.033035,UKAD-2025-641
0.33250862,-1.4072186,2.542861,UKAD-2025-2012
0.5793606,-0.3437488,2.077796,UKAD-2025-1605
0.54957813,-0.7210558,1.5313821,UKAD-2025-329
1.0282198,-0.68184793,1.5323849,UKAD-2025-2255
1.1839917,-0.46363768,0.23917739,UKAD-2025-1932
0.30740616,-1.4863214,2.0970852,UKAD-2025-2203
0.4365754,-1.0978892,2.5356183,UKAD-2025-1775
0.6526127,-0.9895786,1.1737792,UKAD-2025-716
-1.167563,-0.24158657,-1.6926239,UKAD-2025-427
-1.0626025,-0.1766533,-1.8070006,UKAD-2025-377
-0.5369619,-0.06842892,-0.87008643,UKAD-2025-467
0.65261495,-0.6935669,0.8266614,UKAD-2025-863
1.2131834,0.49402088,0.4464004,UKAD-2025-1952
1.0417179,-0.0829611,-0.15013467,UKAD-2025-1508
1.9554394,0.26755327,0.1420447,UKAD-2025-1591
0.6346811,-1.260521,1.5272238,UKAD-2025-1855
0.9386845,-0.8582314,1.3589292,UKAD-2025-252
0.3072957,-1.1476912,2.4969952,UKAD-2025-733
-0.16712636,-1.0938361,1.7851043,UKAD-2025-18
-0.84326124,0.30125064,-1.1933604,UKAD-2025-1413
1.0595976,-1.114059,0.4272048,UKAD-2025-759
0.6918802,-0.91696036,1.6837478,UKAD-2025-2160
1.0631741,-0.5288243,0.6195094,UKAD-2025-1488
1.3349564,-0.1515813,0.31231165,UKAD-2025-2528
0.8011522,-0.42263752,0.9649814,UKAD-2025-1447
-1.0604241,-0.12662697,-0.7932063,UKAD-2025-2458
-0.86515594,-0.30328065,-1.3429223,UKAD-2025-1838
0.620033,-1.3467478,0.8592631,UKAD-2025-1604
1.3102297,-1.2204809,0.99095315,UKAD-2025-2444
-0.042120434,-0.3275548,1.180636,UKAD-2025-816
1.0484464,-1.8915733,1.8961929,UKAD-2025-8
1.2913055,-0.94371873,0.32603878,UKAD-2025-1445
0.3164398,-1.5521125,1.4525115,UKAD-2025-136
0.54217637,-1.5855498,1.3935121,UKAD-2025-974
0.2887417,-1.3313057,1.5962603,UKAD-2025-1575
0.9966084,-0.7515145,1.2555038,UKAD-2025-2035
0.06482556,-2.8225505,2.8931882,UKAD-2025-2502
0.9339859,-0.98668253,1.042898,UKAD-2025-1991
0.47096896,-1.89283,1.990658,UKAD-2025-366
0.5432212,-1.0342706,1.1372732,UKAD-2025-1110
0.42881617,-1.6550705,3.1222975,UKAD-2025-24
0.4065609,-0.7212312,1.805044,UKAD-2025-1460
-0.80881155,-0.22319277,-0.9638352,UKAD-2025-1533
0.25922918,-1.4527185,2.346093,UKAD-2025-1841
-2.1386378,-0.043045215,-1.3309746,UKAD-2025-460
-1.4645635,-0.07040883,-1.2575095,UKAD-2025-2172
0.94616437,-0.39422926,0.19127718,UKAD-2025-994
1.3902266,-2.6735518,1.8522818,UKAD-2025-217
0.54375297,1.2164838,-0.8118312,UKAD-2025-1994
-1.7131516,0.0124759395,-1.0149086,UKAD-2025-289
0.190182,-0.15516113,2.5782175,UKAD-2025-1544
0.15369913,-0.27800742,2.1413443,UKAD-2025-1841
0.65624917,-0.59172964,1.1898334,UKAD-2025-2555
1.1172602,-1.1768723,0.76147634,UKAD-2025-892
0.55627334,-1.574791,0.8689433,UKAD-2025-1027
0.3965969,-1.0175067,1.674123,UKAD-2025-2382
0.19647744,-0.44165558,1.1022542,UKAD-2025-115
-0.5803863,-0.4867396,-2.2583594,UKAD-2025-187
-0.25279868,-0.5077275,-2.0975115,UKAD-2025-1773
-1.7014518,-0.24744107,-1.0170931,UKAD-2025-2042
-1.5237799,-0.24574085,-1.762553,UKAD-2025-111
-3.218502,0.5010604,-0.15770103,UKAD-2025-1387
0.46881506,-0.6328274,0.9727606,UKAD-2025-843
-0.00992588,-1.0046611,1.9758235,UKAD-2025-135
1.1775519,-0.7602012,0.95148677,UKAD-2025-525
0.5810109,-0.48416603,2.347393,UKAD-2025-1388
0.95676446,-0.66855747,1.700135,UKAD-2025-930
0.66757965,-0.9595262,1.4401885,UKAD-2025-2240
0.75638056,-1.044521,2.2578144,UKAD-2025-565
0.6397191,-1.7925484,0.7997226,UKAD-2025-2244
-1.5984728,-0.31805924,-1.224575,UKAD-2025-725
2.2561457,0.48714554,0.18643405,UKAD-2025-688
-1.0901619,-0.14300318,-0.8059484,UKAD-2025-260
-1.795631,-0.06238979,-1.1159494,UKAD-2025-2024
-2.3512096,0.09019362,-1.4497544,UKAD-2025-1078
-1.6243683,0.053177103,-0.6013482,UKAD-2025-2425
0.28469124,-0.73106074,2.0978694,UKAD-2025-579
-2.229648,0.23166426,-0.98791724,UKAD-2025-380
-1.0133564,-0.07534729,-0.6246354,UKAD-2025-341
-1.6413352,-0.36050862,-1.2771634,UKAD-2025-1347
-0.66474533,-0.15799144,-1.0533211,UKAD-2025-2544
-5.050249,0.80217314,-0.5969658,UKAD-2025-767
-0.8097758,-0.6236837,-0.644644,UKAD-2025-33
1.2437958,-0.21627969,1.5826668,UKAD-2025-1091
0.8302592,-0.6806033,1.5438308,UKAD-2025-997
0.5258792,-0.93719053,2.1776552,UKAD-2025-702
-3.3647127,0.9943464,-0.025223922,UKAD-2025-1741
-2.2768843,-0.22813436,-0.874725,UKAD-2025-2207
-0.931185,-0.20192377,-0.993707,UKAD-2025-1217
-0.67927027,-0.18181968,-1.1942589,UKAD-2025-2591
-1.4378977,-0.018664313,-0.49362737,UKAD-2025-1552
0.66912055,-0.71977097,2.3493526,UKAD-2025-1009
-1.3439586,-0.33758044,-1.0331998,UKAD-2025-1218
0.98563576,-1.2102871,1.8565898,UKAD-2025-2388
1.0272979,-0.7106197,1.4997323,UKAD-2025-1803
0.042081736,-0.019602822,1.8813224,UKAD-2025-91
-2.6660008,0.5521474,-0.4486513,UKAD-2025-1584
-1.4540954,-0.063378826,-1.2742201,UKAD-2025-1543
-0.11133299,-1.6015286,3.808624,UKAD-2025-235
0.49705783,-0.84385204,3.0372498,UKAD-2025-2197
0.67406654,-1.1002558,1.9220943,UKAD-2025-743
0.5829396,-0.52293634,2.3549123,UKAD-2025-221
-0.72358596,-0.1289857,-0.21400659,UKAD-2025-1576
-1.5466995,0.2660628,-1.21729,UKAD-2025-663
-0.26343444,-0.4800375,1.9743834,UKAD-2025-215
0.15702373,-1.1383862,1.6802281,UKAD-2025-1483
-1.7158012,0.12699132,-1.3813738,UKAD-2025-663
0.37681115,-0.7364782,2.3368912,UKAD-2025-1294
0.679545,-0.7711976,0.99412054,UKAD-2025-247
0.9341619,-0.9858602,0.93753546,UKAD-2025-992
0.2211065,1.1760482,0.77939534,UKAD-2025-1298
0.49788037,-0.8163471,0.8929345,UKAD-2025-857
0.36994568,0.108197145,0.9770811,UKAD-2025-1730
0.2961215,-0.2504716,1.875423,UKAD-2025-1916
0.6479663,-0.71293914,1.5970602,UKAD-2025-613
0.48960924,-0.56285083,2.132618,UKAD-2025-2247
0.5675016,-0.659742,1.0150601,UKAD-2025-2240
0.45481068,-0.67537194,2.5846272,UKAD-2025-751
0.6881305,-1.0146077,1.5109584,UKAD-2025-668
-0.069213726,-1.5460451,2.881367,UKAD-2025-1418
0.21696311,-0.23573023,1.2198666,UKAD-2025-2389
0.301422,-1.3655674,1.6323102,UKAD-2025-2284
0.42906204,-1.9492052,3.0226266,UKAD-2025-1513
-0.7060394,0.12518013,-0.45914972,UKAD-2025-1318
0.6087352,-0.084111,3.1718159,UKAD-2025-168
0.8931682,-1.0386947,1.5297077,UKAD-2025-1124
0.5425678,-0.5438975,0.8139719,UKAD-2025-1337
0.99413294,-1.0295737,0.5607018,UKAD-2025-1028
0.96990764,-1.1051689,0.92264384,UKAD-2025-2329
1.1786194,-0.70790637,0.4582283,UKAD-2025-628
0.5525954,-0.7764505,1.5288002,UKAD-2025-492
0.36691245,0.31513742,2.0453029,UKAD-2025-601
0.5525045,-0.5104397,0.6423292,UKAD-2025-504
-0.03284923,0.31828475,1.2431631,UKAD-2025-7
0.65638405,-0.60280037,1.1438528,UKAD-2025-562
0.36290076,-0.66996807,1.6679678,UKAD-2025-1759
1.416774,-0.8077143,0.74393356,UKAD-2025-2136
0.49391285,-0.4112667,2.4589846,UKAD-2025-1752
0.37393257,-1.0707343,1.991462,UKAD-2025-2506
0.25617138,-1.6891067,3.3340254,UKAD-2025-404
0.6323213,-0.50473344,1.1880437,UKAD-2025-824
0.8683822,-0.6709656,1.1541035,UKAD-2025-1338
0.70652384,-0.77542055,1.2640507,UKAD-2025-2411
-1.5892215,-0.28844237,-1.7752165,UKAD-2025-1331
0.047631584,-2.25586,3.7708952,UKAD-2025-1373
-2.4120235,0.18346554,-0.61240804,UKAD-2025-1684
0.21829793,-1.1324942,3.221904,UKAD-2025-54
-2.2546525,-0.0896095,-0.57286704,UKAD-2025-2259
-2.0996919,-0.1325973,-0.63094306,UKAD-2025-663
0.25476423,-2.1632092,2.4865174,UKAD-2025-53
0.66297925,-0.18841442,1.8545487,UKAD-2025-61
0.5063687,-0.99436706,2.4454114,UKAD-2025-222
0.89265877,-0.4992054,1.8554091,UKAD-2025-286
0.4419813,-0.3497946,1.6475687,UKAD-2025-1310
-0.7640742,0.39676154,-1.1243094,UKAD-2025-373
-0.73289084,-0.051695146,-0.6552303,UKAD-2025-1533
-0.9686018,-0.15533082,-0.62462485,UKAD-2025-1827
1.0984727,-0.10897931,0.60708445,UKAD-2025-328
0.57239354,-0.6331176,0.65217143,UKAD-2025-196
0.7557811,-1.284544,1.553825,UKAD-2025-1613
-0.40227854,0.13186009,-0.5917283,UKAD-2025-2577
0.61836916,-0.09623239,1.2944903,UKAD-2025-1236
0.12381544,-0.96984637,2.3291366,UKAD-2025-2301
-0.9826994,0.09663084,-1.3555269,UKAD-2025-877
0.13788542,-0.30740005,2.4128406,UKAD-2025-1544
0.29575843,-1.5979888,2.4105802,UKAD-2025-1070
0.17682457,-0.6690407,1.8221557,UKAD-2025-138
0.79222953,-1.189885,1.2046945,UKAD-2025-536
0.3987941,-0.5012213,0.38635653,UKAD-2025-2143
1.8240716,-1.5292728,0.08911294,UKAD-2025-2071
1.1567913,-0.9152719,0.6536525,UKAD-2025-851
1.3033786,-1.1662947,1.3757166,UKAD-2025-20
0.322183,-0.8792287,1.8636369,UKAD-2025-1664
0.2045401,-0.8509892,1.8787456,UKAD-2025-1722
-2.6711018,-0.15782624,-1.7136412,UKAD-2025-454
-0.5867364,-2.7398632,4.5674796,UKAD-2025-580
0.6689334,-0.8321262,1.6309028,UKAD-2025-1517
0.7980646,-0.65688896,1.3637087,UKAD-2025-2083
0.50301164,-0.9916102,1.6805229,UKAD-2025-1292
1.3411791,-1.0864849,0.5693304,UKAD-2025-1470
0.5543653,-1.4408816,1.6014622,UKAD-2025-1297
1.0118598,-1.5976775,0.9205558,UKAD-2025-2632
1.0465542,-0.6899344,1.5964065,UKAD-2025-67
-0.37079147,0.002263179,-0.9491485,UKAD-2025-543
-2.531618,-0.4187055,-1.7687625,UKAD-2025-608
-1.9636939,-0.19673066,-1.0589519,UKAD-2025-2185
-1.8923032,-0.16679078,-1.2896928,UKAD-2025-1945
0.47825798,-0.58623546,1.1925876,UKAD-2025-1255
0.94197255,-0.88105845,1.3542486,UKAD-2025-844
0.51483727,-1.550802,1.8754462,UKAD-2025-2565
1.2559139,-1.0727353,1.1118757,UKAD-2025-1153
-1.0096977,-0.42643502,-1.4515663,UKAD-2025-1198
-0.7859914,-0.70794636,-1.4979221,UKAD-2025-1768
0.8298806,-1.6416805,1.454574,UKAD-2025-2483
0.9227957,-0.54596114,0.44545677,UKAD-2025-769
1.0454994,-1.5367149,1.7114909,UKAD-2025-258
-2.7034898,0.43748724,-1.0177321,UKAD-2025-1584
0.5847692,-1.2441072,2.3131924,UKAD-2025-1999
1.322787,-1.5444126,1.2312702,UKAD-2025-714
0.65093124,-1.2453592,1.6765034,UKAD-2025-1597
0.65579367,-1.3738819,1.4768476,UKAD-2025-888
0.62719643,-0.60110974,0.7737215,UKAD-2025-801
-1.0213377,-1.3623488,-2.7851436,UKAD-2025-33
1.2743456,-1.9872714,1.3681738,UKAD-2025-770
0.9545458,-1.5992115,1.7368398,UKAD-2025-2603
0.49211696,-1.4080707,1.8899208,UKAD-2025-1965
1.0208114,-0.8450115,1.2617255,UKAD-2025-2526
-1.2507601,-0.17189442,-1.1479911,UKAD-2025-2436
-0.045797385,-1.477283,3.6236174,UKAD-2025-606
0.6392274,-1.6327386,1.902863,UKAD-2025-956
0.4809012,-0.62485063,1.7197589,UKAD-2025-264
0.70813584,-0.91230035,0.9531891,UKAD-2025-1131
1.2371848,-1.2649937,1.5105841,UKAD-2025-1681
-1.5703603,0.027205428,-0.46079838,UKAD-2025-1609
-0.9900508,-0.6436541,-1.8185165,UKAD-2025-2068
-0.41400543,-0.52591276,-1.4808986,UKAD-2025-2642
-0.2332612,-0.2176144,-1.2725036,UKAD-2025-926
0.7306767,-0.8284619,0.5556472,UKAD-2025-2189
1.3101887,-0.7158996,0.6389381,UKAD-2025-1340
0.1718067,-0.7501577,1.7889132,UKAD-2025-1813
0.7663634,0.062328897,0.55468166,UKAD-2025-1888
0.7028952,-0.35809025,1.063086,UKAD-2025-1324
0.8628847,-1.1479995,1.0230778,UKAD-2025-1209
0.60558,-0.38746047,1.8865087,UKAD-2025-2180
0.42137107,-0.7133229,1.870081,UKAD-2025-109
0.6551986,-0.5993071,2.0073893,UKAD-2025-2261
1.2718903,-1.419687,1.1045754,UKAD-2025-684
0.8442405,-0.3197231,1.3387468,UKAD-2025-1599
1.0520924,-0.9642134,1.3041346,UKAD-2025-79
0.6736943,0.50216323,0.8704694,UKAD-2025-2363
-3.7442274,0.5527539,-0.8346597,UKAD-2025-1741
0.7451441,-0.76074684,1.9676487,UKAD-2025-971
0.42427453,-0.954154,1.2804353,UKAD-2025-1627
0.43317425,-0.9894558,1.8257519,UKAD-2025-913
0.09786727,-1.4154279,1.8186419,UKAD-2025-209
0.65725267,-0.8967066,2.8703632,UKAD-2025-2181
0.33306968,-1.3461254,2.2009976,UKAD-2025-1419
1.4211721,-1.5211928,0.91099423,UKAD-2025-1181
0.22129568,-0.5898578,2.913917,UKAD-2025-2621
0.67523974,-0.46082836,1.8075094,UKAD-2025-1050
0.70332783,-1.0591558,1.5525389,UKAD-2025-1272
0.11428883,-1.6429341,2.6351545,UKAD-2025-1233
0.5347619,-0.83166933,2.2307315,UKAD-2025-2377
-2.2726345,0.14346029,-0.228399,UKAD-2025-193
1.3765842,-0.06959274,1.230421,UKAD-2025-1227
1.1372291,-0.6795852,1.4939237,UKAD-2025-55
0.96998006,-0.501403,1.7434583,UKAD-2025-1581
1.301513,-1.4213815,0.790188,UKAD-2025-575
-1.124889,-0.38614413,-1.3988341,UKAD-2025-627
-0.5311447,-0.2924159,-1.0435066,UKAD-2025-2580
0.43698052,-0.4186699,1.1191007,UKAD-2025-1241
0.90221936,-0.57465047,1.4413979,UKAD-2025-1435
-1.3572108,0.124133505,-0.48014188,UKAD-2025-940
